,steps,steps_so_far,heart_rate,min_heart,max_heart,raw_intensity,feeling_rate,time_of_day,gender
1714,1050,1097,89.0,106.0,80.0,56.3,4,4,male
1715,471,1568,81.33,96.0,80.0,30.6,4,4,male
1716,268,1836,83.4,96.0,80.0,33.83,4,4,male
1717,914,2750,85.85,106.0,80.0,45.02,4,4,male
1718,1933,4683,82.59,96.0,80.0,60.6,4,5,male
1719,4007,8690,96.0,96.0,96.0,105.61,4,5,male
1720,27,8717,83.45,96.0,80.0,20.81,4,6,male
1721,0,0,81.5,90.0,80.0,17.18,4,6,male
1722,128,128,89.58,106.0,80.0,27.49,4,6,male
1723,0,128,87.1,106.0,80.0,20.7,4,1,male
1724,0,128,112.0,112.0,112.0,26.0,4,2,male
1725,0,128,113.03,122.0,80.0,18.03,4,3,male
1726,0,128,95.77,122.0,80.0,18.45,4,3,male
1727,193,321,97.92,122.0,80.0,39.17,4,4,male
1728,18,339,85.97,96.0,80.0,23.87,4,4,male
1729,24,363,87.86,96.0,80.0,28.48,4,4,male
1730,1959,2322,85.63,96.0,50.0,65.42,4,4,male
1731,741,3063,88.51,96.0,80.0,49.97,4,5,male
1732,1651,4714,89.04,96.0,80.0,72.17,4,5,male
1733,1797,6511,85.15,96.0,80.0,64.15,4,5,male
1734,5188,11699,82.5,90.0,80.0,109.73,4,5,male
1735,279,11978,81.89,96.0,80.0,31.55,4,6,male
1736,10,11988,81.23,96.0,80.0,19.25,4,6,male
1737,0,0,88.13,106.0,80.0,16.35,4,6,male
1738,0,0,84.33,96.0,80.0,21.35,4,6,male
1739,0,0,88.8,96.0,80.0,21.07,4,1,male
1740,0,0,85.33,96.0,80.0,25.2,4,1,male
1741,0,0,112.0,112.0,112.0,32.0,4,2,male
1742,0,0,112.0,112.0,112.0,3.25,4,2,male
1743,0,0,112.0,112.0,112.0,3.0,4,3,male
1744,0,0,111.97,124.0,80.0,20.05,4,3,male
1745,71,71,85.53,96.0,80.0,28.03,4,3,male
1746,33,104,83.0,96.0,80.0,20.05,4,3,male
1747,0,104,83.43,106.0,80.0,22.28,4,4,male
1748,0,104,82.2,106.0,80.0,18.4,4,4,male
1749,43,147,81.32,96.0,80.0,26.17,4,4,male
1750,0,147,83.4,96.0,80.0,19.63,4,4,male
1751,82,229,84.5,106.0,80.0,24.02,4,5,male
1752,515,744,86.7,96.0,80.0,36.83,4,5,male
1753,91,835,85.63,96.0,80.0,29.72,4,5,male
1754,25,860,82.83,96.0,80.0,18.68,4,5,male
1755,14,874,83.89,96.0,80.0,22.91,4,6,male
1756,0,874,86.4,96.0,80.0,22.38,4,6,male
1757,0,0,88.47,112.0,80.0,15.4,4,6,male
1758,0,0,83.26,106.0,80.0,18.74,4,6,male
1759,0,0,83.93,112.0,80.0,19.86,4,4,male
1760,445,445,86.83,124.0,80.0,34.4,4,4,male
1761,104,549,84.41,106.0,80.0,22.19,4,4,male
1762,806,1355,84.93,112.0,80.0,38.7,2,4,male
1763,899,2254,106.91,122.0,80.0,39.7,2,5,male
1764,0,2254,102.77,122.0,80.0,23.93,2,5,male
1765,0,2254,87.77,106.0,80.0,24.72,2,5,male
1766,0,2254,87.13,112.0,80.0,16.88,2,5,male
1767,0,2254,89.02,106.0,80.0,24.98,2,6,male
1768,19,2273,84.19,106.0,80.0,22.53,2,6,male
1769,0,0,93.7,112.0,80.0,19.65,2,6,male
1770,0,0,107.0,122.0,96.0,27.0,2,6,male
1771,0,0,99.31,124.0,80.0,28.69,2,2,male
1772,41,41,90.46,112.0,80.0,33.57,2,3,male
1773,70,111,86.25,106.0,80.0,25.32,2,3,male
1774,73,184,81.67,90.0,80.0,42.8,3,3,male
1775,1050,1234,89.81,112.0,80.0,59.59,3,3,male
1776,377,1611,90.11,96.0,80.0,55.72,3,4,male
1777,110,1721,82.12,96.0,80.0,21.77,3,4,male
1778,1013,2734,84.24,96.0,80.0,58.57,3,4,male
1779,1142,3876,85.62,96.0,80.0,51.87,3,4,male
1780,100,3976,82.21,96.0,80.0,22.97,3,5,male
1781,43,4019,91.03,96.0,80.0,31.57,3,5,male
1782,2377,6396,84.13,96.0,80.0,58.4,3,5,male
1783,3066,9462,88.08,96.0,80.0,70.53,3,5,male
1784,34,9496,108.69,122.0,80.0,23.15,3,6,male
1785,0,9496,118.88,122.0,112.0,18.97,3,6,male
1786,0,0,121.09,122.0,112.0,18.36,4,6,male
1787,0,0,117.71,122.0,112.0,19.86,4,6,male
1788,0,0,112.0,112.0,112.0,2.0,4,2,male
1789,24,24,91.8,112.0,80.0,28.36,4,2,male
1790,624,648,85.57,96.0,80.0,47.5,4,3,male
1791,1629,2277,93.0,96.0,80.0,59.32,4,3,male
1792,1727,4004,87.58,96.0,80.0,60.17,4,3,male
1793,2434,6438,87.53,96.0,80.0,70.87,4,3,male
1794,565,7003,90.21,96.0,80.0,42.72,4,4,male
1795,2467,9470,96.0,96.0,96.0,79.77,4,4,male
1796,2321,11791,86.55,96.0,80.0,74.52,4,4,male
1797,1759,13550,87.15,96.0,80.0,64.72,4,4,male
1798,2056,15606,86.62,96.0,80.0,72.78,4,5,male
1799,1583,17189,84.77,96.0,80.0,57.05,4,5,male
1800,32,17221,82.28,96.0,80.0,32.55,4,5,male
1801,31,17252,84.71,112.0,80.0,29.15,4,5,male
1802,130,17382,85.56,106.0,80.0,44.38,4,6,male
1803,2435,19817,88.95,96.0,80.0,78.9,4,6,male
1804,997,997,88.0,96.0,80.0,50.33,4,6,male
1805,2420,3417,88.15,106.0,80.0,78.56,4,6,male
1806,0,3417,109.25,122.0,80.0,24.25,4,1,male
1807,38,3455,89.59,121.0,80.0,34.31,4,3,male
1808,716,4171,82.49,96.0,80.0,46.53,4,3,male
1809,137,4308,81.39,96.0,80.0,25.97,4,3,male
1810,1108,5416,84.0,96.0,80.0,52.02,4,3,male
1811,2478,7894,89.71,96.0,80.0,66.08,4,4,male
1812,474,8368,93.22,96.0,80.0,40.28,4,4,male
1813,2512,10880,81.45,96.0,80.0,75.1,4,4,male
1814,1323,12203,88.96,96.0,80.0,52.87,4,4,male
1815,412,12615,85.91,96.0,80.0,32.32,4,5,male
1816,888,13503,84.22,96.0,80.0,41.47,4,5,male
1817,1521,15024,90.06,96.0,80.0,64.2,4,5,male
1818,26,15050,88.18,112.0,80.0,31.38,4,5,male
1819,11,15061,83.11,112.0,80.0,22.65,4,6,male
1820,0,15061,110.7,122.0,80.0,16.2,2,6,male
1821,0,0,101.2,112.0,80.0,23.8,2,6,male
1822,10,10,113.77,122.0,96.0,24.31,2,6,male
1823,0,10,112.0,112.0,112.0,4.5,2,1,male
1824,0,10,112.0,112.0,112.0,3.0,2,2,male
1825,510,520,93.42,121.0,80.0,52.76,2,3,male
1826,1399,1919,90.86,96.0,80.0,61.17,2,3,male
1827,552,2471,89.37,96.0,80.0,45.15,2,3,male
1828,503,2974,89.45,96.0,80.0,43.85,4,3,male
1829,966,3940,91.15,96.0,80.0,55.2,4,4,male
1830,483,4423,93.28,106.0,80.0,44.55,4,4,male
1831,130,4553,93.67,106.0,80.0,36.78,4,4,male
1832,192,4745,91.64,96.0,80.0,50.11,4,4,male
1833,0,4745,84.32,106.0,80.0,14.3,4,5,male
1834,16,4761,105.34,122.0,80.0,23.7,4,6,male
1835,46,4807,107.9,122.0,80.0,17.65,4,6,male
1836,453,453,98.14,124.0,49.0,54.41,4,6,male
1837,0,453,114.0,122.0,112.0,5.6,4,1,male
1838,0,453,112.0,112.0,112.0,3.0,4,2,male
1839,590,1043,106.64,121.0,96.0,73.35,4,2,male
1840,3267,4310,91.53,96.0,50.0,88.02,4,3,male
1841,103,4413,90.26,96.0,80.0,31.77,4,3,male
1842,76,4489,85.13,96.0,80.0,37.43,4,3,male
1843,172,4661,87.24,96.0,80.0,31.88,4,3,male
1844,32,4693,86.18,106.0,80.0,32.63,4,4,male
1845,805,5498,92.34,96.0,80.0,44.8,4,4,male
1846,2224,7722,88.86,96.0,80.0,66.73,4,4,male
1847,1507,9229,84.67,96.0,80.0,47.65,4,4,male
1848,3663,12892,90.67,96.0,80.0,86.53,4,5,male
1849,861,13753,83.18,106.0,80.0,32.1,4,5,male
1850,75,13828,82.18,96.0,80.0,19.18,4,5,male
1851,46,13874,82.6,96.0,80.0,20.0,4,5,male
1852,0,13874,81.2,96.0,80.0,14.2,4,6,male
1853,1990,15864,84.81,96.0,80.0,63.68,4,6,male
1854,118,118,89.42,122.0,80.0,27.92,4,6,male
1855,411,529,102.24,122.0,80.0,38.32,4,6,male
1856,32,561,97.17,112.0,80.0,26.5,4,1,male
1857,0,561,113.17,122.0,90.0,21.5,4,1,male
1858,0,561,116.95,122.0,89.0,22.53,4,1,male
1859,0,561,114.5,122.0,80.0,16.8,4,1,male
1860,0,561,106.26,121.0,80.0,23.32,4,2,male
1861,0,561,117.2,122.0,112.0,19.05,4,2,male
1862,61,622,88.93,112.0,80.0,20.41,4,2,male
1863,1068,1690,87.58,106.0,80.0,49.42,4,2,male
1864,460,2150,83.88,106.0,80.0,32.05,4,3,male
1865,101,2251,80.86,96.0,80.0,25.58,4,3,male
1866,1687,3938,81.68,96.0,80.0,54.87,4,3,male
1867,356,4294,85.51,112.0,80.0,32.37,4,3,male
1868,71,4365,82.3,106.0,80.0,21.29,4,4,male
1869,125,4490,82.56,96.0,80.0,23.83,4,4,male
1870,0,4490,80.27,96.0,80.0,25.37,4,4,male
1871,756,5246,88.98,96.0,80.0,36.03,4,4,male
1872,949,6195,104.1,122.0,80.0,39.21,4,5,male
1873,0,0,112.0,112.0,112.0,6.0,3,6,male
1874,0,0,86.51,124.0,80.0,32.89,3,2,male
1875,0,0,81.5,90.0,80.0,22.65,3,3,male
1876,0,0,88.57,112.0,80.0,17.15,3,3,male
1877,58,58,85.29,96.0,80.0,31.4,3,3,male
1878,28,86,82.7,96.0,80.0,25.87,2,3,male
1879,24,110,81.9,96.0,80.0,20.3,2,4,male
1880,92,202,82.44,96.0,80.0,24.63,2,4,male
1881,439,641,85.76,106.0,80.0,30.4,2,4,male
1882,26,667,96.93,122.0,80.0,16.52,2,4,male
1883,124,791,81.45,96.0,80.0,23.67,4,5,male
1884,0,791,87.4,112.0,80.0,17.8,4,5,male
1885,39,830,97.14,112.0,80.0,21.55,4,5,male
1886,81,911,89.1,106.0,80.0,27.61,4,5,male
1887,128,1039,81.74,106.0,80.0,22.18,4,6,male
1888,145,1184,84.86,106.0,80.0,28.97,4,6,male
1889,11,11,90.71,122.0,80.0,17.33,2,6,male
1890,57,68,85.37,106.0,80.0,28.25,2,6,male
1891,0,68,112.0,112.0,112.0,1.0,2,1,male
1892,0,68,107.59,112.0,80.0,23.55,2,2,male
1893,24,92,83.72,96.0,80.0,27.67,2,3,male
1894,151,243,82.77,96.0,80.0,28.5,2,3,male
1895,0,243,80.19,90.0,80.0,17.87,3,3,male
1896,1395,1638,86.73,96.0,80.0,79.13,3,5,male
1897,1703,3341,84.58,96.0,80.0,55.65,3,5,male
1898,26,3367,86.83,112.0,80.0,25.88,3,6,male
1899,737,4104,84.33,96.0,80.0,39.08,3,6,male
1900,12,12,86.81,106.0,80.0,21.03,3,6,male
1901,12,24,81.39,96.0,80.0,15.73,3,6,male
1902,11,35,81.28,96.0,80.0,21.83,3,1,male
1903,13,48,90.67,96.0,80.0,38.7,3,1,male
1904,0,48,100.54,112.0,96.0,22.77,3,3,male
1905,150,198,104.96,122.0,80.0,29.97,3,3,male
1906,0,198,83.53,96.0,80.0,19.53,3,3,male
1907,23,221,83.48,96.0,80.0,23.6,3,3,male
1908,65,286,92.25,122.0,80.0,22.65,3,4,male
1909,189,475,85.53,106.0,80.0,29.64,3,4,male
1910,137,612,86.27,96.0,80.0,24.45,3,4,male
1911,0,612,80.8,96.0,80.0,21.48,4,4,male
1912,0,612,82.27,96.0,80.0,16.02,4,5,male
1913,79,691,85.32,106.0,80.0,25.75,4,5,male
1914,61,752,87.06,122.0,80.0,22.72,4,5,male
1915,80,832,83.47,112.0,80.0,28.19,4,5,male
1916,0,832,84.33,106.0,80.0,22.4,4,6,male
1917,0,832,81.03,96.0,80.0,22.33,4,6,male
1918,0,0,80.62,96.0,80.0,22.62,4,6,male
1919,209,209,88.76,121.0,80.0,37.95,4,3,male
1920,28,237,81.71,96.0,80.0,24.05,4,3,male
1921,117,354,82.22,96.0,80.0,24.98,4,3,male
1922,81,435,81.61,96.0,80.0,25.82,4,4,male
1923,0,435,84.23,106.0,80.0,24.4,4,4,male
1924,71,506,83.89,106.0,80.0,28.25,4,4,male
1925,0,506,84.58,106.0,80.0,19.71,4,4,male
1926,0,506,82.29,96.0,80.0,30.43,4,5,male
1927,0,506,82.29,96.0,80.0,18.57,4,6,male
1928,0,0,80.85,90.0,80.0,14.02,4,6,male
1929,90,90,85.5,96.0,80.0,18.92,4,6,male
1930,0,90,81.5,90.0,80.0,15.48,4,1,male
1931,51,141,93.91,122.0,80.0,23.18,4,1,male
1932,0,141,113.09,124.0,112.0,12.91,4,3,male
1933,0,141,113.17,122.0,112.0,14.38,4,3,male
1934,164,305,107.39,122.0,80.0,30.52,4,4,male
1935,74,379,83.42,96.0,80.0,22.43,4,4,male
1936,0,379,81.49,96.0,80.0,19.81,4,4,male
1937,69,448,89.6,96.0,80.0,21.52,4,4,male
1938,0,448,82.43,96.0,80.0,21.12,4,5,male
1939,79,527,84.88,96.0,80.0,27.21,4,5,male
1940,0,0,113.33,124.0,112.0,9.67,4,2,male
1941,39,39,90.34,122.0,80.0,18.62,4,3,male
1942,176,215,102.08,122.0,80.0,32.08,4,3,male
1943,168,383,86.18,112.0,80.0,24.53,4,3,male
1944,0,383,80.53,96.0,80.0,19.77,4,3,male
1945,18,401,80.81,96.0,80.0,22.47,4,4,male
1946,100,501,91.53,112.0,80.0,32.28,4,4,male
1947,0,501,105.17,122.0,80.0,16.0,4,4,male
1948,1826,2327,96.0,112.0,80.0,68.78,4,4,male
1949,1651,3978,83.03,96.0,80.0,47.95,4,5,male
1950,1496,5474,82.82,96.0,80.0,66.38,4,5,male
1951,0,0,80.0,80.0,80.0,16.36,4,2,male
1952,640,640,82.15,96.0,80.0,37.69,4,2,male
1953,221,861,82.93,96.0,80.0,29.54,4,3,male
1954,1020,1881,83.3,96.0,80.0,41.22,4,3,male
1955,0,1881,80.0,80.0,80.0,29.33,4,3,male
1956,150,150,81.67,96.0,80.0,23.83,4,3,male
1957,0,150,91.93,112.0,80.0,18.57,4,3,male
1958,0,150,112.0,112.0,112.0,30.25,4,4,male
1959,0,150,114.5,122.0,112.0,11.95,4,4,male
1960,126,276,84.72,112.0,80.0,26.87,4,4,male
1961,0,276,80.0,80.0,80.0,24.25,4,4,male
1962,152,152,82.69,96.0,80.0,34.61,4,4,male
1963,133,285,83.33,96.0,80.0,22.95,4,4,male
1964,64,349,88.46,96.0,80.0,26.58,4,4,male
1965,61,410,88.0,96.0,80.0,35.68,4,4,male
1966,0,410,80.87,96.0,80.0,21.12,4,5,male
1967,1742,2152,81.33,96.0,80.0,62.03,4,5,male
1968,2971,5123,93.54,96.0,80.0,83.73,5,5,male
1969,334,5457,86.21,96.0,80.0,35.32,5,5,male
1970,790,6247,85.95,96.0,80.0,46.75,5,6,male
1971,41,6288,93.14,106.0,80.0,32.07,5,6,male
1972,0,0,88.12,124.0,80.0,15.88,5,6,male
1973,0,0,87.56,112.0,80.0,20.56,5,6,male
1974,0,0,93.33,112.0,80.0,42.33,5,1,male
1975,10,10,83.0,96.0,80.0,22.71,5,2,male
1976,943,953,83.54,106.0,80.0,45.12,5,2,male
1977,1197,2150,82.2,96.0,80.0,44.45,5,3,male
1978,40,2190,82.14,106.0,80.0,24.0,5,3,male
1979,191,2381,81.81,96.0,80.0,24.54,5,3,male
1980,92,2473,86.37,122.0,80.0,30.57,5,3,male
1981,20,2493,81.95,96.0,80.0,22.51,5,4,male
1982,914,3407,81.21,96.0,80.0,45.98,5,4,male
1983,1017,4424,89.88,112.0,80.0,43.98,5,4,male
1984,922,5346,96.13,106.0,80.0,39.87,5,5,male
1985,77,5423,93.93,112.0,80.0,23.17,5,5,male
1986,15,5438,108.17,122.0,96.0,23.14,5,5,male
1987,307,307,92.0,112.0,80.0,52.32,5,3,male
1988,1416,1723,82.46,96.0,80.0,52.25,5,3,male
1989,410,2133,87.84,96.0,80.0,43.88,5,3,male
1990,3337,5470,85.6,96.0,80.0,79.8,5,4,male
1991,470,5940,92.44,96.0,80.0,38.92,5,4,male
1992,36,5976,92.28,122.0,80.0,20.62,5,4,male
1993,0,5976,97.5,122.0,80.0,20.9,5,4,male
1994,0,5976,88.27,122.0,80.0,23.15,5,5,male
1995,77,6053,102.48,122.0,80.0,18.13,5,5,male
1996,94,6147,93.0,122.0,80.0,27.17,5,5,male
1997,13,6160,88.68,96.0,80.0,20.0,5,5,male
1998,689,6849,84.74,96.0,80.0,41.17,5,6,male
1999,632,7481,81.59,106.0,80.0,36.67,5,6,male
2000,0,0,80.68,90.0,80.0,15.46,5,6,male
2001,49,49,87.53,112.0,80.0,26.86,5,6,male
2002,0,49,83.33,90.0,80.0,27.33,5,1,male
2003,0,49,112.0,112.0,112.0,49.0,5,2,male
2004,52,101,97.66,122.0,80.0,29.12,5,3,male
2005,160,261,106.16,122.0,80.0,28.78,1,3,male
2006,0,261,82.3,96.0,80.0,25.58,1,3,male
2007,20,281,80.72,96.0,80.0,28.37,1,4,male
2008,0,281,89.07,96.0,80.0,27.95,1,4,male
2009,99,380,83.02,96.0,80.0,29.83,1,4,male
2010,0,380,91.53,122.0,80.0,19.17,1,4,male
2011,1503,1883,100.31,112.0,80.0,59.93,1,5,male
2012,935,2818,90.27,112.0,80.0,37.48,1,5,male
2013,78,2896,82.18,96.0,80.0,32.87,1,5,male
2014,0,2896,80.0,80.0,80.0,14.0,1,5,male
2015,0,0,80.0,80.0,80.0,15.0,1,3,male
2016,71,71,81.47,96.0,80.0,22.0,1,4,male
2017,0,71,82.83,96.0,80.0,22.58,1,4,male
2018,0,71,81.6,96.0,80.0,26.78,1,4,male
2019,0,71,83.05,106.0,80.0,22.17,1,4,male
2020,196,267,88.5,106.0,80.0,30.19,1,5,male
2021,0,267,80.27,96.0,80.0,28.78,1,5,male
2022,0,267,81.83,96.0,80.0,19.62,1,5,male
2023,0,267,82.0,106.0,80.0,18.82,1,5,male
2024,0,267,80.56,90.0,80.0,21.06,1,6,male
2025,42,309,88.0,96.0,80.0,29.92,1,6,male
2026,12,12,88.2,112.0,80.0,18.62,1,6,male
2027,69,81,84.62,112.0,80.0,28.76,1,6,male
2028,411,492,93.19,121.0,80.0,58.4,1,2,male
2029,377,869,85.96,96.0,80.0,43.32,1,3,male
2030,0,869,82.1,96.0,80.0,22.13,1,3,male
2031,1462,2331,82.87,96.0,80.0,56.22,1,3,male
2032,0,2331,80.67,90.0,80.0,21.83,1,3,male
2033,0,2331,81.25,96.0,80.0,48.93,1,4,male
2034,124,2455,87.77,112.0,80.0,33.43,1,4,male
2035,125,2580,86.38,112.0,80.0,26.77,1,4,male
2036,38,2618,81.17,96.0,80.0,22.4,1,4,male
2037,0,2618,84.28,112.0,80.0,23.4,1,5,male
2038,39,2657,83.29,96.0,80.0,28.3,1,5,male
2039,0,2657,84.93,106.0,80.0,24.38,1,5,male
2040,133,2790,83.81,106.0,80.0,28.37,1,5,male
2041,0,2790,84.74,112.0,80.0,17.93,1,6,male
2042,0,2790,82.53,96.0,80.0,17.04,1,6,male
2043,72,72,86.64,106.0,80.0,19.47,1,6,male
2044,67,139,84.41,96.0,80.0,25.68,1,6,male
2045,82,221,93.43,122.0,80.0,24.13,1,1,male
2046,0,221,113.56,122.0,80.0,17.28,1,1,male
2047,0,221,112.0,112.0,112.0,56.0,1,2,male
2048,34,255,82.29,112.0,80.0,25.3,1,3,male
2049,0,255,81.2,96.0,80.0,18.48,1,3,male
2050,93,348,81.89,96.0,80.0,21.93,1,4,male
2051,1268,1616,84.21,106.0,80.0,52.78,1,4,male
2052,35,1651,89.9,106.0,80.0,22.25,1,4,male
2053,50,1701,85.61,96.0,80.0,24.02,1,4,male
2054,133,1834,82.96,96.0,80.0,26.32,1,5,male
2055,512,2346,82.29,96.0,80.0,29.1,4,5,male
2056,0,2346,80.0,80.0,80.0,20.83,4,5,male
2057,0,2346,81.03,90.0,80.0,16.67,4,5,male
2058,117,2463,85.78,96.0,80.0,27.26,4,6,male
2059,63,2526,84.0,106.0,80.0,23.91,4,6,male
2060,67,67,85.58,112.0,80.0,30.95,4,6,male
2061,0,67,112.0,112.0,112.0,53.0,4,5,male
2062,0,0,80.0,80.0,80.0,15.6,4,2,male
2063,67,67,88.84,112.0,80.0,27.2,4,3,male
2064,74,141,94.16,122.0,80.0,25.79,4,3,male
2065,28,169,104.4,112.0,96.0,40.71,4,3,male
2066,40,209,84.96,106.0,80.0,18.28,4,3,male
2067,0,209,80.83,90.0,80.0,16.98,4,4,male
2068,0,209,81.0,90.0,80.0,14.63,4,4,male
2069,0,209,81.37,96.0,80.0,19.78,4,4,male
2070,0,209,83.8,112.0,80.0,20.28,4,4,male
2071,174,383,85.38,96.0,80.0,29.83,3,5,male
2072,175,558,81.45,96.0,80.0,30.81,3,5,male
2073,67,67,82.06,112.0,80.0,33.4,3,4,male
2074,75,142,80.65,96.0,80.0,22.17,3,4,male
2075,11,153,91.08,106.0,80.0,17.87,3,5,male
2076,28,181,81.93,96.0,80.0,27.18,3,5,male
2077,120,301,86.15,112.0,80.0,26.48,3,5,male
2078,37,338,82.62,96.0,80.0,24.38,3,5,male
2079,25,363,83.89,96.0,80.0,29.85,3,6,male
2080,44,407,81.89,96.0,80.0,25.78,3,6,male
2081,33,33,82.82,106.0,80.0,21.53,3,6,male
2082,60,93,82.81,96.0,80.0,22.18,3,6,male
2083,49,142,82.0,96.0,80.0,16.83,3,1,male
2084,67,209,96.0,96.0,96.0,44.12,3,1,male
2085,0,209,80.42,90.0,80.0,18.92,3,3,male
2086,87,296,82.47,96.0,80.0,29.75,3,3,male
2087,155,451,83.16,96.0,80.0,30.25,3,3,male
2088,149,600,86.47,96.0,80.0,31.08,3,3,male
2089,45,645,89.31,96.0,80.0,19.63,3,4,male
2090,160,805,84.88,106.0,80.0,24.67,3,4,male
2091,147,952,84.19,96.0,80.0,23.0,3,4,male
2092,0,952,88.26,106.0,80.0,18.9,3,4,male
2093,27,979,100.36,124.0,80.0,24.45,3,5,male
2094,90,1069,83.52,96.0,80.0,25.57,3,5,male
2095,134,1203,82.9,96.0,80.0,29.4,3,5,male
2096,29,1232,86.31,106.0,80.0,30.92,3,5,male
2097,0,1232,81.13,96.0,80.0,28.55,3,6,male
2098,82,1314,83.78,96.0,80.0,28.62,4,6,male
2099,0,0,80.93,96.0,80.0,17.7,4,6,male
2100,24,24,85.24,96.0,80.0,25.68,4,6,male
2101,45,69,83.28,96.0,80.0,21.88,4,1,male
2102,0,69,112.0,112.0,112.0,6.0,4,1,male
2103,180,249,85.67,112.0,80.0,33.92,4,3,male
2104,103,352,83.08,96.0,80.0,22.33,4,3,male
2105,177,529,83.53,96.0,80.0,25.3,4,4,male
2106,0,529,80.17,90.0,80.0,21.69,4,4,male
2107,0,529,80.7,96.0,80.0,21.17,4,4,male
2108,92,621,83.56,96.0,80.0,36.3,4,4,male
2109,75,696,81.19,96.0,80.0,25.44,4,5,male
2110,0,696,81.23,96.0,80.0,25.35,4,5,male
2111,76,772,81.89,96.0,80.0,24.34,4,5,male
2112,0,772,85.77,106.0,80.0,27.23,4,5,male
2113,0,772,81.83,96.0,80.0,18.83,4,6,male
2114,0,772,80.43,96.0,80.0,19.95,4,6,male
2115,11,11,84.68,96.0,80.0,22.52,4,6,male
2116,0,11,81.83,90.0,80.0,14.35,4,6,male
2117,99,110,82.8,96.0,80.0,40.19,4,1,male
2118,0,110,112.0,112.0,112.0,53.0,4,2,male
2119,0,110,108.17,121.0,96.0,57.83,4,3,male
2120,63,173,83.88,112.0,80.0,31.63,4,3,male
2121,0,173,88.43,96.0,80.0,27.32,4,3,male
2122,0,173,82.73,96.0,80.0,20.38,4,4,male
2123,117,290,81.92,96.0,80.0,25.35,4,4,male
2124,47,337,93.17,112.0,80.0,21.07,4,4,male
2125,0,337,94.67,112.0,80.0,22.13,4,4,male
2126,70,407,85.74,96.0,80.0,28.37,4,5,male
2127,78,485,89.41,122.0,80.0,22.95,4,5,male
2128,0,485,90.36,122.0,80.0,20.68,4,5,male
2129,0,485,80.0,80.0,80.0,39.67,4,6,male
2130,36,36,89.55,112.0,80.0,24.17,4,6,male
2131,0,36,80.0,80.0,80.0,47.0,4,6,male
2132,0,36,112.0,112.0,112.0,54.0,4,2,male
2133,168,204,100.46,124.0,80.0,33.33,4,3,male
2134,38,242,91.69,112.0,80.0,20.23,1,3,male
2135,0,242,92.04,122.0,80.0,18.88,1,3,male
2136,30,272,100.66,124.0,80.0,22.26,1,4,male
2137,60,332,83.4,96.0,80.0,37.38,1,4,male
2138,689,1021,83.44,96.0,80.0,41.52,1,4,male
2139,0,1021,85.58,106.0,80.0,23.65,1,5,male
2140,0,1021,83.05,96.0,80.0,24.61,1,5,male
2141,27,1048,83.82,106.0,80.0,30.05,1,5,male
2142,42,1090,81.94,96.0,80.0,30.66,1,5,male
2143,0,0,96.44,112.0,80.0,20.72,1,5,male
2144,0,0,80.17,90.0,80.0,20.2,1,6,male
2145,65,65,81.31,96.0,80.0,20.35,1,6,male
2146,60,60,96.83,122.0,80.0,23.2,1,6,male
2147,57,57,92.9,122.0,80.0,23.06,1,3,male
2148,137,194,96.87,122.0,80.0,22.08,1,3,male
2149,4326,4520,92.0,96.0,80.0,106.57,1,3,male
2150,1132,5652,95.44,106.0,80.0,54.37,1,4,male
2151,0,5652,102.93,121.0,96.0,19.44,1,4,male
2152,0,5652,121.0,121.0,121.0,17.0,1,4,male
2153,0,5652,80.0,80.0,80.0,19.05,1,5,male
2154,0,5652,80.52,90.0,80.0,20.5,1,6,male
2155,0,5652,81.69,90.0,80.0,12.31,1,6,male
2156,0,0,93.13,106.0,80.0,24.18,1,6,male
2157,0,0,106.0,106.0,106.0,20.0,1,6,male
2158,0,0,93.09,112.0,80.0,20.18,1,3,male
2159,147,147,84.19,96.0,80.0,35.23,1,3,male
2160,55,202,86.7,96.0,80.0,30.75,1,3,male
2161,76,278,103.82,122.0,96.0,21.63,1,4,male
2162,37,315,102.75,112.0,80.0,24.15,1,4,male
2163,0,315,93.77,106.0,80.0,29.42,1,4,male
2164,90,405,88.19,96.0,80.0,32.37,1,4,male
2165,2322,2727,82.18,96.0,80.0,69.32,1,5,male
2166,848,3575,81.39,96.0,80.0,45.52,1,5,male
2167,118,3693,92.15,96.0,80.0,27.6,1,5,male
2168,17,3710,86.56,122.0,80.0,24.84,1,5,male
2169,0,0,83.71,96.0,80.0,23.57,1,6,male
2170,18,18,80.0,80.0,80.0,22.88,1,6,male
2171,30,48,115.5,121.0,108.0,58.25,1,2,male
2172,562,610,82.43,96.0,80.0,38.32,1,2,male
2173,1014,1624,84.76,96.0,80.0,52.87,1,3,male
2174,829,2453,82.47,96.0,80.0,46.88,1,3,male
2175,49,2502,96.5,122.0,80.0,42.1,3,3,male
2176,106,2608,83.69,96.0,80.0,34.25,3,4,male
2177,294,2902,82.96,96.0,80.0,32.81,3,4,male
2178,393,3295,83.57,96.0,80.0,36.97,3,5,male
2179,446,3741,87.16,96.0,80.0,47.35,3,5,male
2180,387,4128,82.67,96.0,80.0,41.07,3,5,male
2181,258,4386,84.62,96.0,80.0,26.25,3,5,male
2182,289,4675,84.26,106.0,80.0,39.18,3,6,male
2183,168,4843,82.82,96.0,80.0,36.53,3,6,male
2184,116,116,82.67,96.0,80.0,30.08,3,6,male
2185,0,116,80.0,80.0,80.0,18.62,3,4,male
